# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
axle;60;1416336798;-1;22.55;0.00;8.17;0.47;0.00;68.81
axle;60;1416336798;0;34.50;0.00;8.44;1.82;0.00;55.24
axle;60;1416336798;1;45.62;0.00;8.25;0.07;0.00;46.07
axle;60;1416336798;2;34.54;0.00;10.29;0.00;0.00;55.17
axle;60;1416336798;3;32.56;0.00;11.01;0.00;0.00;56.44
axle;60;1416336798;4;14.29;0.00;6.13;0.57;0.00;79.01
axle;60;1416336798;5;10.92;0.00;5.39;0.64;0.00;83.06
axle;60;1416336798;6;14.48;0.00;5.43;0.00;0.00;80.09
axle;60;1416336798;7;13.21;0.00;4.58;0.02;0.00;82.20
axle;60;1416336798;8;20.37;0.00;14.01;0.00;0.00;65.62
axle;60;1416336798;9;26.91;0.00;18.63;0.00;0.00;54.47
axle;60;1416336798;10;22.72;0.00;8.72;0.00;0.00;68.55
axle;60;1416336798;11;35.19;0.00;7.40;0.00;0.00;57.40
axle;60;1416336798;12;23.49;0.00;5.86;0.03;0.00;70.62
axle;60;1416336798;13;16.35;0.00;5.65;0.00;0.00;78.00
axle;60;1416336798;14;3.08;0.00;4.54;0.22;0.00;92.17
axle;60;1416336798;15;12.44;0.00;6.41;4.14;0.00;77.01
axle;60;1416336858;-1;12.96;0.00;6.25;0.00;0.00;80.79
axle;60;1416336858;0;8.08;0.00;6.32;0.02;0.00;85.59
axle;60;1416336858;1;15.65;0.00;6.23;0.02;0.00;78.11
axle;60;1416336858;2;54.21;0.00;6.67;0.00;0.00;39.12
axle;60;1416336858;3;59.78;0.00;5.03;0.00;0.00;35.20
axle;60;1416336858;4;0.70;0.00;3.21;0.00;0.00;96.09
axle;60;1416336858;5;0.35;0.00;1.28;0.00;0.00;98.36
axle;60;1416336858;6;9.38;0.00;4.12;0.00;0.00;86.50
axle;60;1416336858;7;2.06;0.00;1.61;0.00;0.00;96.34
axle;60;1416336858;8;11.45;0.00;16.03;0.00;0.00;72.52
axle;60;1416336858;9;17.08;0.00;15.32;0.00;0.00;67.60
axle;60;1416336858;10;3.92;0.00;6.88;0.00;0.00;89.20
axle;60;1416336858;11;2.96;0.00;6.84;0.00;0.00;90.21
axle;60;1416336858;12;2.67;0.00;5.31;0.00;0.00;92.02
axle;60;1416336858;13;8.96;0.00;5.49;0.00;0.00;85.55
axle;60;1416336858;14;4.91;0.00;4.96;0.00;0.00;90.13
axle;60;1416336858;15;5.08;0.00;4.79;0.00;0.00;90.13
axle;60;1416336918;-1;7.43;0.00;5.85;0.01;0.00;86.72
axle;60;1416336918;0;1.00;0.00;7.41;0.05;0.00;91.54
axle;60;1416336918;1;1.74;0.00;3.47;0.03;0.00;94.75
axle;60;1416336918;2;39.97;0.00;4.05;0.00;0.00;55.98
axle;60;1416336918;3;48.86;0.00;4.11;0.00;0.00;47.04
axle;60;1416336918;4;0.32;0.00;1.67;0.00;0.00;98.01
axle;60;1416336918;5;0.50;0.00;3.59;0.00;0.00;95.91
axle;60;1416336918;6;0.05;0.00;0.80;0.00;0.00;99.15
axle;60;1416336918;7;0.07;0.00;0.85;0.00;0.00;99.08
axle;60;1416336918;8;7.04;0.00;27.44;0.03;0.00;65.49
