ctime,relname,pid,mode,granted
1416337364.98559,pg_locks,11651,AccessShareLock,t
1416337364.98559,pg_stat_activity,11650,AccessShareLock,t
1416337364.98559,pg_stat_all_indexes,11654,AccessShareLock,t
1416337364.98559,pg_stat_all_tables,11652,AccessShareLock,t
1416337364.98559,pg_stat_database,11653,AccessShareLock,t
1416337364.98559,pg_statio_all_indexes,11654,AccessShareLock,t
1416337364.98559,pg_statio_all_tables,11652,AccessShareLock,t
1416337424.98813,lineitem,14003,AccessShareLock,t
1416337424.98813,lineitem_l_orderkey_idx,14003,AccessShareLock,t
1416337424.98813,lineitem_l_orderkey_idx_l_returnflag,14003,AccessShareLock,t
1416337424.98813,lineitem_l_orderkey_idx_part1,14003,AccessShareLock,t
1416337424.98813,lineitem_l_orderkey_idx_part2,14003,AccessShareLock,t
1416337424.98813,lineitem_l_orderkey_l_linenumber_l_shipdate_idx,14003,AccessShareLock,t
1416337424.98813,lineitem_l_partkey_l_quantity_l_shipmode_idx,14003,AccessShareLock,t
1416337424.98813,lineitem_l_shipdate_l_suppkey__idx,14003,AccessShareLock,t
1416337424.98813,nation,14003,AccessShareLock,t
1416337424.98813,orders,14003,AccessShareLock,t
1416337424.98813,orders_o_orderdate_o_orderkey_idx,14003,AccessShareLock,t
1416337424.98813,orders_o_orderkey_o_orderdate_idx,14003,AccessShareLock,t
1416337424.98813,part,14003,AccessShareLock,t
1416337424.98813,part_p_container_p_brand_p_partkey_idx,14003,AccessShareLock,t
1416337424.98813,part_p_name_idx,14003,AccessShareLock,t
1416337424.98813,part_p_size_idx,14003,AccessShareLock,t
1416337424.98813,part_p_type_p_partkey_idx,14003,AccessShareLock,t
1416337424.98813,partsupp,14003,AccessShareLock,t
1416337424.98813,partsupp_ps_suppkey_idx,14003,AccessShareLock,t
1416337424.98813,pg_locks,15792,AccessShareLock,t
1416337424.98813,pg_stat_activity,15790,AccessShareLock,t
1416337424.98813,pg_statio_all_tables,15791,AccessShareLock,t
1416337424.98813,pk_lineitem,14003,AccessShareLock,t
1416337424.98813,pk_nation,14003,AccessShareLock,t
1416337424.98813,pk_orders,14003,AccessShareLock,t
1416337424.98813,pk_part,14003,AccessShareLock,t
1416337424.98813,pk_partsupp,14003,AccessShareLock,t
1416337424.98813,pk_supplier,14003,AccessShareLock,t
1416337424.98813,supplier,14003,AccessShareLock,t
1416337424.98813,supplier_s_nationkey_s_suppkey_idx,14003,AccessShareLock,t
1416337424.98813,supplier_s_suppkey_idx_like,14003,AccessShareLock,t
1416337484.9912,lineitem,14003,AccessShareLock,t
1416337484.9912,lineitem_l_orderkey_idx,14003,AccessShareLock,t
1416337484.9912,lineitem_l_orderkey_idx_l_returnflag,14003,AccessShareLock,t
1416337484.9912,lineitem_l_orderkey_idx_part1,14003,AccessShareLock,t
1416337484.9912,lineitem_l_orderkey_idx_part2,14003,AccessShareLock,t
1416337484.9912,lineitem_l_orderkey_l_linenumber_l_shipdate_idx,14003,AccessShareLock,t
1416337484.9912,lineitem_l_partkey_l_quantity_l_shipmode_idx,14003,AccessShareLock,t
1416337484.9912,lineitem_l_shipdate_l_suppkey__idx,14003,AccessShareLock,t
1416337484.9912,nation,14003,AccessShareLock,t
1416337484.9912,orders,14003,AccessShareLock,t
1416337484.9912,orders_o_orderdate_o_orderkey_idx,14003,AccessShareLock,t
1416337484.9912,orders_o_orderkey_o_orderdate_idx,14003,AccessShareLock,t
1416337484.9912,part,14003,AccessShareLock,t
1416337484.9912,part_p_container_p_brand_p_partkey_idx,14003,AccessShareLock,t
1416337484.9912,part_p_name_idx,14003,AccessShareLock,t
1416337484.9912,part_p_size_idx,14003,AccessShareLock,t
1416337484.9912,part_p_type_p_partkey_idx,14003,AccessShareLock,t
1416337484.9912,partsupp,14003,AccessShareLock,t
1416337484.9912,partsupp_ps_suppkey_idx,14003,AccessShareLock,t
1416337484.9912,pg_locks,21249,AccessShareLock,t
1416337484.9912,pg_stat_activity,21250,AccessShareLock,t
1416337484.9912,pg_stat_all_indexes,21253,AccessShareLock,t
1416337484.9912,pg_stat_database,21251,AccessShareLock,t
1416337484.9912,pg_statio_all_indexes,21253,AccessShareLock,t
1416337484.9912,pg_statio_all_tables,21252,AccessShareLock,t
1416337484.9912,pk_lineitem,14003,AccessShareLock,t
1416337484.9912,pk_nation,14003,AccessShareLock,t
1416337484.9912,pk_orders,14003,AccessShareLock,t
1416337484.9912,pk_part,14003,AccessShareLock,t
1416337484.9912,pk_partsupp,14003,AccessShareLock,t
1416337484.9912,pk_supplier,14003,AccessShareLock,t
1416337484.9912,supplier,14003,AccessShareLock,t
1416337484.9912,supplier_s_nationkey_s_suppkey_idx,14003,AccessShareLock,t
1416337484.9912,supplier_s_suppkey_idx_like,14003,AccessShareLock,t
1416337544.99418,customer,24461,AccessShareLock,t
1416337544.99418,customer_c_mktsegment_c_custkey_idx,24461,AccessShareLock,t
1416337544.99418,customer_c_nationkey_c_custkey_idx,24461,AccessShareLock,t
1416337544.99418,customer_c_phone_idx,24461,AccessShareLock,t
1416337544.99418,customer_c_phone_idx_c_acctbal,24461,AccessShareLock,t
1416337544.99418,lineitem,24461,AccessShareLock,t
1416337544.99418,lineitem_l_orderkey_idx,24461,AccessShareLock,t
1416337544.99418,lineitem_l_orderkey_idx_l_returnflag,24461,AccessShareLock,t
1416337544.99418,lineitem_l_orderkey_idx_part1,24461,AccessShareLock,t
1416337544.99418,lineitem_l_orderkey_idx_part2,24461,AccessShareLock,t
1416337544.99418,lineitem_l_orderkey_l_linenumber_l_shipdate_idx,24461,AccessShareLock,t
1416337544.99418,lineitem_l_partkey_l_quantity_l_shipmode_idx,24461,AccessShareLock,t
1416337544.99418,lineitem_l_shipdate_l_suppkey__idx,24461,AccessShareLock,t
1416337544.99418,orders,24461,AccessShareLock,t
1416337544.99418,orders_o_orderdate_o_orderkey_idx,24461,AccessShareLock,t
1416337544.99418,orders_o_orderkey_o_orderdate_idx,24461,AccessShareLock,t
1416337544.99418,pg_locks,28138,AccessShareLock,t
1416337544.99418,pg_stat_all_indexes,28136,AccessShareLock,t
1416337544.99418,pg_stat_all_tables,28135,AccessShareLock,t
1416337544.99418,pg_stat_database,28137,AccessShareLock,t
1416337544.99418,pg_statio_all_indexes,28136,AccessShareLock,t
1416337544.99418,pg_statio_all_tables,28135,AccessShareLock,t
1416337544.99418,pk_customer,24461,AccessShareLock,t
1416337544.99418,pk_lineitem,24461,AccessShareLock,t
1416337544.99418,pk_orders,24461,AccessShareLock,t
1416337604.99582,lineitem,409,AccessShareLock,t
1416337604.99582,lineitem_l_orderkey_idx,409,AccessShareLock,t
1416337604.99582,lineitem_l_orderkey_idx_l_returnflag,409,AccessShareLock,t
1416337604.99582,lineitem_l_orderkey_idx_part1,409,AccessShareLock,t
1416337604.99582,lineitem_l_orderkey_idx_part2,409,AccessShareLock,t
1416337604.99582,lineitem_l_orderkey_l_linenumber_l_shipdate_idx,409,AccessShareLock,t
1416337604.99582,lineitem_l_partkey_l_quantity_l_shipmode_idx,409,AccessShareLock,t
1416337604.99582,lineitem_l_shipdate_l_suppkey__idx,409,AccessShareLock,t
1416337604.99582,nation,409,AccessShareLock,t
1416337604.99582,orders,409,AccessShareLock,t
1416337604.99582,orders_o_orderdate_o_orderkey_idx,409,AccessShareLock,t
1416337604.99582,orders_o_orderkey_o_orderdate_idx,409,AccessShareLock,t
1416337604.99582,pg_locks,3884,AccessShareLock,t
1416337604.99582,pg_stat_all_indexes,3885,AccessShareLock,t
1416337604.99582,pg_stat_all_tables,3887,AccessShareLock,t
1416337604.99582,pg_stat_database,3883,AccessShareLock,t
1416337604.99582,pg_statio_all_indexes,3885,AccessShareLock,t
1416337604.99582,pg_statio_all_tables,3887,AccessShareLock,t
1416337604.99582,pk_lineitem,409,AccessShareLock,t
1416337604.99582,pk_nation,409,AccessShareLock,t
1416337604.99582,pk_orders,409,AccessShareLock,t
1416337604.99582,pk_supplier,409,AccessShareLock,t
1416337604.99582,supplier,409,AccessShareLock,t
1416337604.99582,supplier_s_nationkey_s_suppkey_idx,409,AccessShareLock,t
1416337604.99582,supplier_s_suppkey_idx_like,409,AccessShareLock,t
1416337665.00067,customer,8115,AccessShareLock,t
1416337665.00067,customer_c_mktsegment_c_custkey_idx,8115,AccessShareLock,t
1416337665.00067,customer_c_nationkey_c_custkey_idx,8115,AccessShareLock,t
1416337665.00067,customer_c_phone_idx,8115,AccessShareLock,t
1416337665.00067,customer_c_phone_idx_c_acctbal,8115,AccessShareLock,t
1416337665.00067,lineitem,8115,AccessShareLock,t
1416337665.00067,lineitem_l_orderkey_idx,8115,AccessShareLock,t
1416337665.00067,lineitem_l_orderkey_idx_l_returnflag,8115,AccessShareLock,t
1416337665.00067,lineitem_l_orderkey_idx_part1,8115,AccessShareLock,t
1416337665.00067,lineitem_l_orderkey_idx_part2,8115,AccessShareLock,t
1416337665.00067,lineitem_l_orderkey_l_linenumber_l_shipdate_idx,8115,AccessShareLock,t
1416337665.00067,lineitem_l_partkey_l_quantity_l_shipmode_idx,8115,AccessShareLock,t
1416337665.00067,lineitem_l_shipdate_l_suppkey__idx,8115,AccessShareLock,t
1416337665.00067,orders,8115,AccessShareLock,t
1416337665.00067,orders_o_orderdate_o_orderkey_idx,8115,AccessShareLock,t
1416337665.00067,orders_o_orderkey_o_orderdate_idx,8115,AccessShareLock,t
1416337665.00067,pg_locks,8125,AccessShareLock,t
1416337665.00067,pg_stat_all_indexes,8127,AccessShareLock,t
1416337665.00067,pg_stat_all_tables,8123,AccessShareLock,t
1416337665.00067,pg_stat_database,8126,AccessShareLock,t
1416337665.00067,pg_statio_all_indexes,8127,AccessShareLock,t
1416337665.00067,pg_statio_all_tables,8123,AccessShareLock,t
1416337665.00067,pk_customer,8115,AccessShareLock,t
1416337665.00067,pk_lineitem,8115,AccessShareLock,t
1416337665.00067,pk_orders,8115,AccessShareLock,t
1416337725.00326,lineitem,8200,AccessShareLock,t
1416337725.00326,lineitem_l_orderkey_idx,8200,AccessShareLock,t
1416337725.00326,lineitem_l_orderkey_idx_l_returnflag,8200,AccessShareLock,t
1416337725.00326,lineitem_l_orderkey_idx_part1,8200,AccessShareLock,t
1416337725.00326,lineitem_l_orderkey_idx_part2,8200,AccessShareLock,t
1416337725.00326,lineitem_l_orderkey_l_linenumber_l_shipdate_idx,8200,AccessShareLock,t
1416337725.00326,lineitem_l_partkey_l_quantity_l_shipmode_idx,8200,AccessShareLock,t
1416337725.00326,lineitem_l_shipdate_l_suppkey__idx,8200,AccessShareLock,t
1416337725.00326,pg_locks,8210,AccessShareLock,t
1416337725.00326,pg_stat_all_indexes,8212,AccessShareLock,t
1416337725.00326,pg_stat_all_tables,8209,AccessShareLock,t
1416337725.00326,pg_stat_database,8211,AccessShareLock,t
1416337725.00326,pg_statio_all_indexes,8212,AccessShareLock,t
1416337725.00326,pg_statio_all_tables,8209,AccessShareLock,t
1416337725.00326,pk_lineitem,8200,AccessShareLock,t
1416337785.00528,lineitem,8200,AccessShareLock,t
1416337785.00528,lineitem_l_orderkey_idx,8200,AccessShareLock,t
1416337785.00528,lineitem_l_orderkey_idx_l_returnflag,8200,AccessShareLock,t
1416337785.00528,lineitem_l_orderkey_idx_part1,8200,AccessShareLock,t
1416337785.00528,lineitem_l_orderkey_idx_part2,8200,AccessShareLock,t
1416337785.00528,lineitem_l_orderkey_l_linenumber_l_shipdate_idx,8200,AccessShareLock,t
1416337785.00528,lineitem_l_partkey_l_quantity_l_shipmode_idx,8200,AccessShareLock,t
1416337785.00528,lineitem_l_shipdate_l_suppkey__idx,8200,AccessShareLock,t
1416337785.00528,pg_locks,8223,AccessShareLock,t
1416337785.00528,pg_stat_activity,8224,AccessShareLock,t
1416337785.00528,pg_stat_all_indexes,8222,AccessShareLock,t
1416337785.00528,pg_stat_all_tables,8225,AccessShareLock,t
1416337785.00528,pg_stat_database,8221,AccessShareLock,t
1416337785.00528,pg_statio_all_indexes,8222,AccessShareLock,t
1416337785.00528,pg_statio_all_tables,8225,AccessShareLock,t
1416337785.00528,pk_lineitem,8200,AccessShareLock,t
1416337845.00854,customer,8274,AccessShareLock,t
1416337845.00854,customer_c_mktsegment_c_custkey_idx,8274,AccessShareLock,t
1416337845.00854,customer_c_nationkey_c_custkey_idx,8274,AccessShareLock,t
1416337845.00854,customer_c_phone_idx,8274,AccessShareLock,t
1416337845.00854,customer_c_phone_idx_c_acctbal,8274,AccessShareLock,t
1416337845.00854,lineitem,8274,AccessShareLock,t
1416337845.00854,lineitem_l_orderkey_idx,8274,AccessShareLock,t
1416337845.00854,lineitem_l_orderkey_idx_l_returnflag,8274,AccessShareLock,t
1416337845.00854,lineitem_l_orderkey_idx_part1,8274,AccessShareLock,t
1416337845.00854,lineitem_l_orderkey_idx_part2,8274,AccessShareLock,t
1416337845.00854,lineitem_l_orderkey_l_linenumber_l_shipdate_idx,8274,AccessShareLock,t
1416337845.00854,lineitem_l_partkey_l_quantity_l_shipmode_idx,8274,AccessShareLock,t
1416337845.00854,lineitem_l_shipdate_l_suppkey__idx,8274,AccessShareLock,t
1416337845.00854,nation,8274,AccessShareLock,t
1416337845.00854,orders,8274,AccessShareLock,t
1416337845.00854,orders_o_orderdate_o_orderkey_idx,8274,AccessShareLock,t
1416337845.00854,orders_o_orderkey_o_orderdate_idx,8274,AccessShareLock,t
1416337845.00854,pg_locks,8284,AccessShareLock,t
1416337845.00854,pg_stat_activity,8283,AccessShareLock,t
1416337845.00854,pg_stat_all_indexes,8286,AccessShareLock,t
1416337845.00854,pg_stat_all_tables,8282,AccessShareLock,t
1416337845.00854,pg_stat_database,8285,AccessShareLock,t
1416337845.00854,pg_statio_all_indexes,8286,AccessShareLock,t
1416337845.00854,pg_statio_all_tables,8282,AccessShareLock,t
1416337845.00854,pk_customer,8274,AccessShareLock,t
1416337845.00854,pk_lineitem,8274,AccessShareLock,t
1416337845.00854,pk_nation,8274,AccessShareLock,t
1416337845.00854,pk_orders,8274,AccessShareLock,t
1416337845.00854,pk_supplier,8274,AccessShareLock,t
1416337845.00854,supplier,8274,AccessShareLock,t
