ctime,relname,pid,mode,granted
1416336741.58988,pg_locks,16433,AccessShareLock,t
1416336741.58988,pg_stat_all_indexes,16436,AccessShareLock,t
1416336741.58988,pg_stat_all_tables,16435,AccessShareLock,t
1416336741.58988,pg_stat_database,16434,AccessShareLock,t
1416336741.58988,pg_statio_all_indexes,16436,AccessShareLock,t
1416336741.58988,pg_statio_all_tables,16435,AccessShareLock,t
1416336801.59154,lineitem,16457,RowExclusiveLock,t
1416336801.59154,orders,16460,RowExclusiveLock,t
1416336801.59154,pg_locks,20240,AccessShareLock,t
1416336801.59154,pg_stat_activity,20244,AccessShareLock,t
1416336801.59154,pg_stat_all_indexes,20243,AccessShareLock,t
1416336801.59154,pg_stat_all_tables,20242,AccessShareLock,t
1416336801.59154,pg_stat_database,20241,AccessShareLock,t
1416336801.59154,pg_statio_all_indexes,20243,AccessShareLock,t
1416336801.59154,pg_statio_all_tables,20242,AccessShareLock,t
1416336861.59539,lineitem,16457,ExclusiveLock,t
1416336861.59539,lineitem,16457,RowExclusiveLock,t
1416336861.59539,pg_locks,24431,AccessShareLock,t
1416336861.59539,pg_stat_all_indexes,24432,AccessShareLock,t
1416336861.59539,pg_stat_all_tables,24428,AccessShareLock,t
1416336861.59539,pg_stat_database,24430,AccessShareLock,t
1416336861.59539,pg_statio_all_indexes,24432,AccessShareLock,t
1416336861.59539,pg_statio_all_tables,24428,AccessShareLock,t
1416336921.59582,lineitem,16457,RowExclusiveLock,t
1416336921.59582,pg_locks,31107,AccessShareLock,t
1416336921.59582,pg_stat_activity,31109,AccessShareLock,t
1416336921.59582,pg_stat_all_indexes,31111,AccessShareLock,t
1416336921.59582,pg_stat_all_tables,31108,AccessShareLock,t
1416336921.59582,pg_stat_database,31110,AccessShareLock,t
1416336921.59582,pg_statio_all_indexes,31111,AccessShareLock,t
1416336921.59582,pg_statio_all_tables,31108,AccessShareLock,t
1416336981.5987,lineitem,16457,ExclusiveLock,t
1416336981.5987,lineitem,16457,RowExclusiveLock,t
1416336981.5987,pg_locks,5689,AccessShareLock,t
1416336981.5987,pg_stat_all_indexes,5690,AccessShareLock,t
1416336981.5987,pg_stat_all_tables,5687,AccessShareLock,t
1416336981.5987,pg_stat_database,5688,AccessShareLock,t
1416336981.5987,pg_statio_all_indexes,5690,AccessShareLock,t
1416336981.5987,pg_statio_all_tables,5687,AccessShareLock,t
1416337041.60077,lineitem,16457,RowExclusiveLock,t
1416337041.60077,pg_locks,11145,AccessShareLock,t
1416337041.60077,pg_stat_activity,11146,AccessShareLock,t
1416337041.60077,pg_stat_all_indexes,11143,AccessShareLock,t
1416337041.60077,pg_stat_database,11142,AccessShareLock,t
1416337041.60077,pg_statio_all_tables,11144,AccessShareLock,t
1416337101.60487,lineitem,11156,ShareLock,f
1416337101.60487,lineitem,11159,ShareLock,f
1416337101.60487,lineitem,11158,ShareLock,f
1416337101.60487,lineitem,11160,ShareLock,f
1416337101.60487,lineitem,11157,ShareLock,f
1416337101.60487,lineitem,11155,AccessExclusiveLock,t
1416337101.60487,lineitem,11155,ShareLock,t
1416337101.60487,lineitem,11162,ShareLock,f
1416337101.60487,lineitem,11161,ShareLock,f
1416337101.60487,pg_locks,11173,AccessShareLock,t
1416337101.60487,pg_stat_all_indexes,11172,AccessShareLock,t
1416337101.60487,pg_stat_all_tables,11175,AccessShareLock,t
1416337101.60487,pg_stat_database,11171,AccessShareLock,t
1416337101.60487,pg_statio_all_indexes,11172,AccessShareLock,t
1416337101.60487,pg_statio_all_tables,11175,AccessShareLock,t
1416337161.60473,lineitem,11162,ShareLock,t
1416337161.60473,lineitem,11158,ShareLock,t
1416337161.60473,lineitem,11159,ShareLock,t
1416337161.60473,lineitem,11161,ShareLock,t
1416337161.60473,pg_locks,11186,AccessShareLock,t
1416337161.60473,pg_stat_activity,11185,AccessShareLock,t
1416337161.60473,pg_stat_all_indexes,11188,AccessShareLock,t
1416337161.60473,pg_stat_all_tables,11184,AccessShareLock,t
1416337161.60473,pg_stat_database,11187,AccessShareLock,t
1416337161.60473,pg_statio_all_indexes,11188,AccessShareLock,t
1416337161.60473,pg_statio_all_tables,11184,AccessShareLock,t
1416337221.60645,lineitem,11161,ShareLock,t
1416337221.60645,lineitem,11158,ShareLock,t
1416337221.60645,pg_locks,11219,AccessShareLock,t
1416337221.60645,pg_stat_all_indexes,11221,AccessShareLock,t
1416337221.60645,pg_stat_all_tables,11217,AccessShareLock,t
1416337221.60645,pg_stat_database,11220,AccessShareLock,t
1416337221.60645,pg_statio_all_indexes,11221,AccessShareLock,t
1416337221.60645,pg_statio_all_tables,11217,AccessShareLock,t
1416337281.60948,lineitem,11158,ShareLock,t
1416337281.60948,pg_locks,11232,AccessShareLock,t
1416337281.60948,pg_stat_activity,11231,AccessShareLock,t
1416337281.60948,pg_stat_all_tables,11230,AccessShareLock,t
1416337281.60948,pg_statio_all_tables,11230,AccessShareLock,t
1416337341.61402,lineitem,11158,ShareLock,t
1416337341.61402,pg_locks,11245,AccessShareLock,t
1416337341.61402,pg_stat_all_indexes,11243,AccessShareLock,t
1416337341.61402,pg_stat_all_tables,11247,AccessShareLock,t
1416337341.61402,pg_stat_database,11246,AccessShareLock,t
1416337341.61402,pg_statio_all_indexes,11243,AccessShareLock,t
1416337341.61402,pg_statio_all_tables,11247,AccessShareLock,t
