# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
axle;60;1416337424;0.60;4274.23;201267.78;0.00;145459.64;0.00;0.00;0.00;0.00
axle;60;1416337484;0.07;245.87;142145.25;0.00;107850.47;0.00;0.00;0.00;0.00
axle;60;1416337544;0.33;287.16;221726.70;0.00;83381.67;0.00;0.00;0.00;0.00
axle;60;1416337604;0.33;291.41;200640.48;0.00;82131.52;0.00;0.00;0.00;0.00
axle;60;1416337664;0.53;299.40;105639.59;0.00;35553.42;0.00;0.00;0.00;0.00
axle;60;1416337724;1.07;66.17;95022.06;0.00;6023.18;0.00;0.00;0.00;0.00
axle;60;1416337784;0.00;31.40;19052.93;0.00;90.08;0.00;0.00;0.00;0.00
axle;60;1416337844;0.07;32.07;74407.82;0.00;2861.27;0.00;0.00;0.00;0.00
axle;60;1416337904;0.00;37.81;89693.48;0.00;4895.40;0.00;0.00;0.00;0.00
